,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
100874,2021,Q3,Interior,East Kootenay Regional Hospital,Hip Replacement,69,18,24.4,74.5,21_Q3
100875,2021,Q3,Interior,East Kootenay Regional Hospital,Kidney/Bladder Stone Removal,3,14,2.3,4.1,21_Q3
100876,2021,Q3,Interior,East Kootenay Regional Hospital,Knee - ACL Repair,3,5,4.6,8.9,21_Q3
100877,2021,Q3,Interior,East Kootenay Regional Hospital,Knee - Meniscectomy,22,27,4.0,13.6,21_Q3
100878,2021,Q3,Interior,East Kootenay Regional Hospital,Knee Replacement,189,60,25.4,78.9,21_Q3
100879,2021,Q3,Interior,East Kootenay Regional Hospital,Mastectomy,10,21,3.6,8.9,21_Q3
100880,2021,Q3,Interior,East Kootenay Regional Hospital,Myringotomy,8,7,8.3,19.4,21_Q3
100881,2021,Q3,Interior,East Kootenay Regional Hospital,Nasal Surgery,36,20,14.3,25.9,21_Q3
100882,2021,Q3,Interior,East Kootenay Regional Hospital,Other Joint Reconstruction,10,6,10.0,36.2,21_Q3
100883,2021,Q3,Interior,East Kootenay Regional Hospital,Other Orthopaedic Surgery,33,29,6.7,26.0,21_Q3
100884,2021,Q3,Interior,East Kootenay Regional Hospital,Other Urology Surgery,3,6,3.3,6.9,21_Q3
100885,2021,Q3,Interior,East Kootenay Regional Hospital,Parotidectomy,8,6,53.4,96.1,21_Q3
100886,2021,Q3,Interior,East Kootenay Regional Hospital,Shoulder Surgery,48,14,14.3,44.4,21_Q3
100887,2021,Q3,Interior,East Kootenay Regional Hospital,Sinus Surgery,6,7,20.9,37.2,21_Q3
100888,2021,Q3,Interior,East Kootenay Regional Hospital,Skin Tumour Removal,8,8,6.1,21.2,21_Q3
100889,2021,Q3,Interior,East Kootenay Regional Hospital,Spinal/Back Surgery,37,24,8.0,28.6,21_Q3
100890,2021,Q3,Interior,East Kootenay Regional Hospital,Tendon Surgery,3,7,13.0,34.5,21_Q3
100891,2021,Q3,Interior,East Kootenay Regional Hospital,Tonsillectomy/Adenoidectomy,42,35,16.1,27.3,21_Q3
100892,2021,Q3,Interior,East Kootenay Regional Hospital,Uterine Surgery,34,46,7.9,17.6,21_Q3
100893,2021,Q3,Interior,East Kootenay Regional Hospital,Vascular Surgery - Other,3,7,3.3,4.4,21_Q3
100895,2021,Q3,Interior,Elk Valley Hospital,Dental Surgery,40,35,8.6,16.1,21_Q3
100896,2021,Q3,Interior,Elk Valley Hospital,Hand/Wrist Surgery,3,6,2.6,5.4,21_Q3
100897,2021,Q3,Interior,Elk Valley Hospital,Knee - Meniscectomy,6,8,3.7,6.4,21_Q3
100899,2021,Q3,Interior,Golden And District General Hospital,Cyst/Ganglion Removal,3,5,1.9,23.0,21_Q3
100900,2021,Q3,Interior,Golden And District General Hospital,Dental Surgery,5,7,1.7,5.7,21_Q3
100901,2021,Q3,Interior,Golden And District General Hospital,Hand/Wrist Surgery,11,9,3.7,10.7,21_Q3
100902,2021,Q3,Interior,Golden And District General Hospital,Knee - ACL Repair,14,27,2.9,6.1,21_Q3
100903,2021,Q3,Interior,Golden And District General Hospital,Knee - Meniscectomy,3,10,2.2,3.5,21_Q3
100904,2021,Q3,Interior,Golden And District General Hospital,Knee Arthroscopy,8,11,2.0,2.9,21_Q3
100905,2021,Q3,Interior,Golden And District General Hospital,Other Orthopaedic Surgery,5,7,3.3,7.7,21_Q3
100906,2021,Q3,Interior,Golden And District General Hospital,Shoulder Surgery,14,7,2.9,7.0,21_Q3
100907,2021,Q3,Interior,Golden And District General Hospital,Skin Tumour Removal,8,13,1.1,12.3,21_Q3
100908,2021,Q3,Interior,Kelowna General Hospital,All Other Procedures,82,84,3.9,14.6,21_Q3
100910,2021,Q3,Interior,Kelowna General Hospital,Aortic Aneurysm Repair,10,23,3.9,7.4,21_Q3
100911,2021,Q3,Interior,Kelowna General Hospital,Biopsy in OR,25,92,1.6,4.1,21_Q3
100912,2021,Q3,Interior,Kelowna General Hospital,Bladder Surgery,60,66,5.8,16.4,21_Q3
100913,2021,Q3,Interior,Kelowna General Hospital,Bowel Resection,27,43,2.7,12.5,21_Q3
100914,2021,Q3,Interior,Kelowna General Hospital,Breast Biopsy,7,12,2.5,3.1,21_Q3
100915,2021,Q3,Interior,Kelowna General Hospital,Breast Reconstruction,63,23,14.3,53.8,21_Q3
100916,2021,Q3,Interior,Kelowna General Hospital,Breast Reduction,97,28,60.6,86.8,21_Q3
100917,2021,Q3,Interior,Kelowna General Hospital,Cataract Surgery,536,606,8.9,26.2,21_Q3
100918,2021,Q3,Interior,Kelowna General Hospital,Cholecystectomy,71,36,8.4,20.4,21_Q3
100919,2021,Q3,Interior,Kelowna General Hospital,Colostomy/Ileostomy,20,19,2.7,18.7,21_Q3
100920,2021,Q3,Interior,Kelowna General Hospital,Cranial Surgery,11,29,1.9,9.9,21_Q3
100921,2021,Q3,Interior,Kelowna General Hospital,Cyst/Ganglion Removal,8,9,33.0,62.5,21_Q3
100922,2021,Q3,Interior,Kelowna General Hospital,D&C and Related Surgery,34,54,5.0,14.8,21_Q3
100923,2021,Q3,Interior,Kelowna General Hospital,Dental Surgery,44,21,2.7,20.4,21_Q3
100924,2021,Q3,Interior,Kelowna General Hospital,Endarterectomy,16,32,1.3,12.0,21_Q3
100925,2021,Q3,Interior,Kelowna General Hospital,Examination Under Anaesthetic,3,6,3.5,14.2,21_Q3
100926,2021,Q3,Interior,Kelowna General Hospital,Excision Lesion/Tumour,47,48,4.6,15.8,21_Q3
100927,2021,Q3,Interior,Kelowna General Hospital,Facial Bone Reconstruction,66,14,14.5,33.5,21_Q3
100928,2021,Q3,Interior,Kelowna General Hospital,Fallopian Tube/Ovarian Surgery,46,30,8.2,15.7,21_Q3
100929,2021,Q3,Interior,Kelowna General Hospital,Foot/Ankle Surgery,121,36,10.6,16.4,21_Q3
100930,2021,Q3,Interior,Kelowna General Hospital,Foreign Body Removal Surgery,8,5,1.0,12.6,21_Q3
100931,2021,Q3,Interior,Kelowna General Hospital,Fracture Repair,10,5,3.1,12.6,21_Q3
100932,2021,Q3,Interior,Kelowna General Hospital,Free Flap Graft,5,10,3.1,9.9,21_Q3
100933,2021,Q3,Interior,Kelowna General Hospital,Hand/Wrist Surgery,58,19,43.4,80.7,21_Q3
100934,2021,Q3,Interior,Kelowna General Hospital,Hernia Repair - Abdominal,145,98,8.5,23.5,21_Q3
100935,2021,Q3,Interior,Kelowna General Hospital,Hernia Repair - Hiatal,29,14,13.4,25.6,21_Q3
100936,2021,Q3,Interior,Kelowna General Hospital,Hip Replacement,242,139,15.6,33.5,21_Q3
100937,2021,Q3,Interior,Kelowna General Hospital,Kidney/Bladder Stone Removal,35,52,4.1,11.0,21_Q3
100938,2021,Q3,Interior,Kelowna General Hospital,Knee - ACL Repair,67,32,9.9,23.7,21_Q3
100939,2021,Q3,Interior,Kelowna General Hospital,Knee - Meniscectomy,33,27,10.7,17.0,21_Q3
100940,2021,Q3,Interior,Kelowna General Hospital,Knee Arthroscopy,46,13,6.9,17.4,21_Q3
100941,2021,Q3,Interior,Kelowna General Hospital,Knee Replacement,420,138,17.1,33.7,21_Q3
100942,2021,Q3,Interior,Kelowna General Hospital,Laparoscopy,3,6,4.3,8.1,21_Q3
100943,2021,Q3,Interior,Kelowna General Hospital,Lens & Vitreous (non-cataract) Surgery,96,124,3.1,12.9,21_Q3
100944,2021,Q3,Interior,Kelowna General Hospital,Lung Surgery,15,25,2.3,6.2,21_Q3
100945,2021,Q3,Interior,Kelowna General Hospital,Male Reproductive Surgery,29,25,6.4,22.3,21_Q3
100946,2021,Q3,Interior,Kelowna General Hospital,Mastectomy,24,51,2.9,6.0,21_Q3
100947,2021,Q3,Interior,Kelowna General Hospital,Nasal Surgery,156,33,32.0,53.9,21_Q3
100948,2021,Q3,Interior,Kelowna General Hospital,Nerve Surgery,17,14,9.2,16.5,21_Q3
100949,2021,Q3,Interior,Kelowna General Hospital,Other Eye Surgery,176,160,4.0,19.9,21_Q3
100950,2021,Q3,Interior,Kelowna General Hospital,Other Joint Reconstruction,59,22,18.2,78.8,21_Q3
100951,2021,Q3,Interior,Kelowna General Hospital,Other Orthopaedic Surgery,195,96,8.4,49.5,21_Q3
100952,2021,Q3,Interior,Kelowna General Hospital,Other Urology Surgery,31,44,5.4,16.5,21_Q3
100953,2021,Q3,Interior,Kelowna General Hospital,Prostate Surgery,68,52,5.9,23.3,21_Q3
100954,2021,Q3,Interior,Kelowna General Hospital,Rectal Surgery,36,25,13.1,19.5,21_Q3
100955,2021,Q3,Interior,Kelowna General Hospital,Scope of Chest,19,33,3.0,5.7,21_Q3
100956,2021,Q3,Interior,Kelowna General Hospital,Shoulder Surgery,50,49,16.1,23.9,21_Q3
100957,2021,Q3,Interior,Kelowna General Hospital,Sinus Surgery,68,13,20.4,40.7,21_Q3
100958,2021,Q3,Interior,Kelowna General Hospital,Skin Surgery,36,19,7.3,20.4,21_Q3
100959,2021,Q3,Interior,Kelowna General Hospital,Skin Tumour Removal,38,53,3.7,9.9,21_Q3
100960,2021,Q3,Interior,Kelowna General Hospital,Spinal/Back Surgery,219,124,9.6,31.6,21_Q3
100961,2021,Q3,Interior,Kelowna General Hospital,Tendon Surgery,17,14,10.6,33.0,21_Q3
100962,2021,Q3,Interior,Kelowna General Hospital,Thoracotomy,3,7,3.0,3.8,21_Q3
100963,2021,Q3,Interior,Kelowna General Hospital,Thyroidectomy,37,24,8.0,21.6,21_Q3
100964,2021,Q3,Interior,Kelowna General Hospital,Tonsillectomy/Adenoidectomy,53,22,15.5,44.9,21_Q3
100965,2021,Q3,Interior,Kelowna General Hospital,Tympanoplasty,33,13,29.4,41.5,21_Q3
100966,2021,Q3,Interior,Kelowna General Hospital,Uterine Surgery,97,91,6.7,16.1,21_Q3
100967,2021,Q3,Interior,Kelowna General Hospital,Vaginal Repair,18,10,7.6,15.3,21_Q3
100968,2021,Q3,Interior,Kelowna General Hospital,Vascular Bypass Graft - Non Cardiac,15,17,2.1,22.3,21_Q3
100969,2021,Q3,Interior,Kelowna General Hospital,Vascular Surgery - Other,45,49,2.3,15.1,21_Q3
100970,2021,Q3,Interior,Kelowna General Hospital,Wound/Laceration Care,10,5,1.9,3.0,21_Q3
100971,2021,Q3,Interior,Kootenay Boundary Regional Hospital,All Other Procedures,20,32,6.1,14.3,21_Q3
100973,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Bladder Surgery,17,17,6.3,11.9,21_Q3
100974,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Bowel Resection,3,7,3.6,4.3,21_Q3
100975,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Breast Biopsy,3,7,3.1,4.5,21_Q3
100976,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,36,26,7.6,15.6,21_Q3
100977,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Cyst/Ganglion Removal,3,6,11.7,38.6,21_Q3
100978,2021,Q3,Interior,Kootenay Boundary Regional Hospital,D&C and Related Surgery,15,15,4.4,9.4,21_Q3
100979,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Fallopian Tube/Ovarian Surgery,17,11,5.0,9.3,21_Q3
100980,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,3,12,0.7,3.9,21_Q3
100981,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,56,28,21.1,26.0,21_Q3
100982,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Hernia Repair - Abdominal,81,48,14.4,28.0,21_Q3
100983,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,52,31,17.1,35.0,21_Q3
100984,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Kidney/Bladder Stone Removal,18,20,8.2,16.0,21_Q3
100985,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Knee - ACL Repair,16,7,31.9,36.9,21_Q3
100986,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Knee - Meniscectomy,13,20,9.3,22.1,21_Q3
100987,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Knee Arthroscopy,30,18,26.0,44.5,21_Q3
100988,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,90,41,19.0,36.0,21_Q3
100989,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Mastectomy,3,9,3.1,11.2,21_Q3
100990,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,17,8,16.9,30.9,21_Q3
100991,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Other Joint Reconstruction,17,17,11.0,29.2,21_Q3
100992,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Other Orthopaedic Surgery,52,47,11.6,27.1,21_Q3
100993,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Other Urology Surgery,13,16,5.2,17.5,21_Q3
100994,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Prostate Surgery,29,11,8.0,18.7,21_Q3
100995,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Rectal Surgery,7,5,13.0,19.0,21_Q3
100996,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Shoulder Surgery,67,38,12.5,26.0,21_Q3
100997,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Skin Tumour Removal,3,9,9.1,20.9,21_Q3
100998,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,12,10,0.9,7.2,21_Q3
100999,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Uterine Surgery,23,25,5.0,12.3,21_Q3
101000,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Vaginal Repair,3,5,8.4,9.6,21_Q3
101001,2021,Q3,Interior,Kootenay Boundary Regional Hospital,Vascular Surgery - Other,3,13,2.7,4.0,21_Q3
101002,2021,Q3,Interior,Kootenay Lake Hospital,All Other Procedures,3,5,3.3,11.7,21_Q3
101004,2021,Q3,Interior,Kootenay Lake Hospital,Cataract Surgery,533,369,11.7,27.9,21_Q3
101005,2021,Q3,Interior,Kootenay Lake Hospital,D&C and Related Surgery,7,14,0.9,3.1,21_Q3
101006,2021,Q3,Interior,Kootenay Lake Hospital,Dental Surgery,25,46,6.0,11.1,21_Q3
101007,2021,Q3,Interior,Kootenay Lake Hospital,Fallopian Tube/Ovarian Surgery,3,7,4.7,9.8,21_Q3
101008,2021,Q3,Interior,Kootenay Lake Hospital,Hand/Wrist Surgery,7,6,2.7,12.3,21_Q3
101009,2021,Q3,Interior,Kootenay Lake Hospital,Hernia Repair - Abdominal,9,10,11.1,16.9,21_Q3
101010,2021,Q3,Interior,Kootenay Lake Hospital,Knee - Meniscectomy,10,7,1.6,11.5,21_Q3
101011,2021,Q3,Interior,Kootenay Lake Hospital,Laparoscopy,3,5,7.7,15.7,21_Q3
101012,2021,Q3,Interior,Kootenay Lake Hospital,Male Reproductive Surgery,3,7,6.0,8.8,21_Q3
101013,2021,Q3,Interior,Kootenay Lake Hospital,Other Eye Surgery,6,11,4.7,8.7,21_Q3
101014,2021,Q3,Interior,Kootenay Lake Hospital,Other Orthopaedic Surgery,6,7,3.3,6.8,21_Q3
101015,2021,Q3,Interior,Kootenay Lake Hospital,Uterine Surgery,8,25,5.7,9.4,21_Q3
101016,2021,Q3,Interior,Penticton Regional Hospital,All Other Procedures,8,16,8.0,16.9,21_Q3
101018,2021,Q3,Interior,Penticton Regional Hospital,Bladder Surgery,20,33,3.0,4.5,21_Q3
101019,2021,Q3,Interior,Penticton Regional Hospital,Bowel Resection,8,19,4.7,8.8,21_Q3
101020,2021,Q3,Interior,Penticton Regional Hospital,Breast Biopsy,3,5,3.7,13.8,21_Q3
101021,2021,Q3,Interior,Penticton Regional Hospital,Cholecystectomy,24,17,4.7,11.3,21_Q3
101022,2021,Q3,Interior,Penticton Regional Hospital,D&C and Related Surgery,20,23,4.6,13.9,21_Q3
101023,2021,Q3,Interior,Penticton Regional Hospital,Examination Under Anaesthetic,3,5,14.7,26.0,21_Q3
101024,2021,Q3,Interior,Penticton Regional Hospital,Excision Lesion/Tumour,7,15,4.4,12.5,21_Q3
101025,2021,Q3,Interior,Penticton Regional Hospital,Fallopian Tube/Ovarian Surgery,14,11,5.4,16.7,21_Q3
101026,2021,Q3,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,28,35,8.6,14.5,21_Q3
101027,2021,Q3,Interior,Penticton Regional Hospital,Hernia Repair - Abdominal,87,53,10.1,19.7,21_Q3
101028,2021,Q3,Interior,Penticton Regional Hospital,Hip Replacement,79,71,14.3,29.0,21_Q3
101029,2021,Q3,Interior,Penticton Regional Hospital,Kidney/Bladder Stone Removal,5,23,4.0,8.6,21_Q3
101030,2021,Q3,Interior,Penticton Regional Hospital,Knee - ACL Repair,3,7,23.9,37.3,21_Q3
101031,2021,Q3,Interior,Penticton Regional Hospital,Knee - Meniscectomy,22,19,7.3,10.2,21_Q3
101032,2021,Q3,Interior,Penticton Regional Hospital,Knee Arthroscopy,20,26,5.9,10.2,21_Q3
101033,2021,Q3,Interior,Penticton Regional Hospital,Knee Replacement,144,131,14.0,30.9,21_Q3
101034,2021,Q3,Interior,Penticton Regional Hospital,Male Reproductive Surgery,9,7,3.1,19.8,21_Q3
101035,2021,Q3,Interior,Penticton Regional Hospital,Mastectomy,6,21,3.4,4.0,21_Q3
101036,2021,Q3,Interior,Penticton Regional Hospital,Nasal Surgery,38,13,31.7,53.6,21_Q3
101037,2021,Q3,Interior,Penticton Regional Hospital,Other Joint Reconstruction,22,9,13.0,20.9,21_Q3
101038,2021,Q3,Interior,Penticton Regional Hospital,Other Orthopaedic Surgery,14,23,4.7,14.3,21_Q3
101039,2021,Q3,Interior,Penticton Regional Hospital,Other Urology Surgery,9,20,5.6,8.1,21_Q3
101040,2021,Q3,Interior,Penticton Regional Hospital,Prostate Surgery,27,41,5.1,7.9,21_Q3
101041,2021,Q3,Interior,Penticton Regional Hospital,Shoulder Surgery,17,22,7.4,29.1,21_Q3
101042,2021,Q3,Interior,Penticton Regional Hospital,Sinus Surgery,43,34,19.0,29.4,21_Q3
101043,2021,Q3,Interior,Penticton Regional Hospital,Thyroidectomy,5,7,11.0,38.6,21_Q3
101044,2021,Q3,Interior,Penticton Regional Hospital,Tonsillectomy/Adenoidectomy,5,5,12.3,30.2,21_Q3
101045,2021,Q3,Interior,Penticton Regional Hospital,Uterine Surgery,44,50,6.6,16.2,21_Q3
101046,2021,Q3,Interior,Penticton Regional Hospital,Vaginal Repair,12,13,8.6,17.6,21_Q3
101048,2021,Q3,Interior,Pleasant Valley Health Centre,Cataract Surgery,273,541,5.0,11.1,21_Q3
101050,2021,Q3,Interior,Queen Victoria Hospital,D&C and Related Surgery,5,5,1.9,7.1,21_Q3
101051,2021,Q3,Interior,Queen Victoria Hospital,Dental Surgery,22,33,6.9,11.7,21_Q3
101052,2021,Q3,Interior,Queen Victoria Hospital,Hernia Repair - Abdominal,13,19,8.0,14.7,21_Q3
101053,2021,Q3,Interior,Queen Victoria Hospital,Knee Arthroscopy,5,19,2.4,5.5,21_Q3
101054,2021,Q3,Interior,Queen Victoria Hospital,Male Reproductive Surgery,9,7,4.4,14.6,21_Q3
101055,2021,Q3,Interior,Royal Inland Hospital,All Other Procedures,63,28,4.2,33.1,21_Q3
101057,2021,Q3,Interior,Royal Inland Hospital,Biopsy in OR,6,16,3.4,4.9,21_Q3
101058,2021,Q3,Interior,Royal Inland Hospital,Bladder Surgery,52,31,6.0,11.6,21_Q3
101059,2021,Q3,Interior,Royal Inland Hospital,Bowel Resection,26,28,4.1,8.6,21_Q3
101060,2021,Q3,Interior,Royal Inland Hospital,Breast Biopsy,8,14,3.4,6.1,21_Q3
101061,2021,Q3,Interior,Royal Inland Hospital,Breast Reconstruction,19,12,13.8,28.5,21_Q3
101062,2021,Q3,Interior,Royal Inland Hospital,Breast Reduction,68,20,16.7,66.6,21_Q3
101063,2021,Q3,Interior,Royal Inland Hospital,Cataract Surgery,696,717,2.3,14.6,21_Q3
101064,2021,Q3,Interior,Royal Inland Hospital,Cholecystectomy,85,38,7.4,19.7,21_Q3
101065,2021,Q3,Interior,Royal Inland Hospital,Cranial Surgery,3,10,1.7,9.7,21_Q3
101066,2021,Q3,Interior,Royal Inland Hospital,Cyst/Ganglion Removal,21,5,14.3,25.7,21_Q3
101067,2021,Q3,Interior,Royal Inland Hospital,D&C and Related Surgery,49,25,9.3,22.7,21_Q3
101068,2021,Q3,Interior,Royal Inland Hospital,Dental Surgery,98,60,4.5,25.1,21_Q3
101069,2021,Q3,Interior,Royal Inland Hospital,Endarterectomy,3,13,1.3,3.8,21_Q3
101070,2021,Q3,Interior,Royal Inland Hospital,Excision Lesion/Tumour,27,33,6.0,21.9,21_Q3
101071,2021,Q3,Interior,Royal Inland Hospital,Fallopian Tube/Ovarian Surgery,71,23,9.9,21.5,21_Q3
101072,2021,Q3,Interior,Royal Inland Hospital,Fracture Repair,5,5,11.4,15.1,21_Q3
101073,2021,Q3,Interior,Royal Inland Hospital,Hand/Wrist Surgery,56,20,22.1,33.5,21_Q3
101074,2021,Q3,Interior,Royal Inland Hospital,Hernia Repair - Abdominal,260,45,22.0,48.1,21_Q3
101075,2021,Q3,Interior,Royal Inland Hospital,Hip Replacement,302,41,34.1,85.7,21_Q3
101076,2021,Q3,Interior,Royal Inland Hospital,Kidney/Bladder Stone Removal,58,24,11.4,65.2,21_Q3
101077,2021,Q3,Interior,Royal Inland Hospital,Knee - ACL Repair,45,16,8.0,18.1,21_Q3
101078,2021,Q3,Interior,Royal Inland Hospital,Knee - Meniscectomy,79,43,8.1,17.6,21_Q3
101079,2021,Q3,Interior,Royal Inland Hospital,Knee Arthroscopy,35,6,8.4,13.5,21_Q3
101080,2021,Q3,Interior,Royal Inland Hospital,Knee Replacement,675,43,46.4,86.1,21_Q3
101081,2021,Q3,Interior,Royal Inland Hospital,Laparoscopy,25,5,6.6,41.6,21_Q3
101082,2021,Q3,Interior,Royal Inland Hospital,Mastectomy,24,42,4.0,7.3,21_Q3
101083,2021,Q3,Interior,Royal Inland Hospital,Mastoidectomy,3,6,6.0,16.5,21_Q3
101084,2021,Q3,Interior,Royal Inland Hospital,Nasal Surgery,160,15,32.0,44.1,21_Q3
101085,2021,Q3,Interior,Royal Inland Hospital,Nerve Surgery,72,15,10.1,81.7,21_Q3
101086,2021,Q3,Interior,Royal Inland Hospital,Other Joint Reconstruction,121,22,26.5,46.3,21_Q3
101087,2021,Q3,Interior,Royal Inland Hospital,Other Orthopaedic Surgery,115,59,8.0,26.6,21_Q3
101088,2021,Q3,Interior,Royal Inland Hospital,Other Urology Surgery,23,18,13.6,38.3,21_Q3
101089,2021,Q3,Interior,Royal Inland Hospital,Prostate Surgery,177,51,8.0,73.9,21_Q3
101090,2021,Q3,Interior,Royal Inland Hospital,Shoulder Surgery,141,41,11.6,30.0,21_Q3
101091,2021,Q3,Interior,Royal Inland Hospital,Sinus Surgery,67,13,14.9,33.4,21_Q3
101092,2021,Q3,Interior,Royal Inland Hospital,Skin Surgery,11,9,4.9,14.7,21_Q3
101093,2021,Q3,Interior,Royal Inland Hospital,Skin Tumour Removal,13,6,6.4,18.9,21_Q3
101094,2021,Q3,Interior,Royal Inland Hospital,Spinal/Back Surgery,290,73,7.9,74.9,21_Q3
101095,2021,Q3,Interior,Royal Inland Hospital,Tendon Surgery,10,6,3.5,13.5,21_Q3
101096,2021,Q3,Interior,Royal Inland Hospital,Thyroidectomy,28,12,17.3,29.5,21_Q3
101097,2021,Q3,Interior,Royal Inland Hospital,Tonsillectomy/Adenoidectomy,95,20,23.5,41.4,21_Q3
101098,2021,Q3,Interior,Royal Inland Hospital,Tympanoplasty,18,5,10.0,25.2,21_Q3
101099,2021,Q3,Interior,Royal Inland Hospital,Uterine Surgery,185,87,16.3,30.5,21_Q3
101100,2021,Q3,Interior,Royal Inland Hospital,Vaginal Repair,54,5,26.1,32.7,21_Q3
101101,2021,Q3,Interior,Royal Inland Hospital,Varicose Veins Ligation/Stripping,16,6,5.9,14.5,21_Q3
101102,2021,Q3,Interior,Royal Inland Hospital,Vascular Bypass Graft - Non Cardiac,5,16,1.3,5.4,21_Q3
101103,2021,Q3,Interior,Royal Inland Hospital,Vascular Surgery - Other,15,21,5.1,11.1,21_Q3
101104,2021,Q3,Interior,Royal Inland Hospital,Wound/Laceration Care,9,16,0.8,20.4,21_Q3
101105,2021,Q3,Interior,Shuswap Lake General Hospital,All Other Procedures,3,23,3.1,6.5,21_Q3
101107,2021,Q3,Interior,Shuswap Lake General Hospital,Bladder Surgery,10,10,17.0,41.2,21_Q3
101108,2021,Q3,Interior,Shuswap Lake General Hospital,Bowel Resection,3,9,4.3,7.1,21_Q3
101109,2021,Q3,Interior,Shuswap Lake General Hospital,Breast Biopsy,5,5,3.4,15.1,21_Q3
101110,2021,Q3,Interior,Shuswap Lake General Hospital,Cholecystectomy,18,13,4.3,13.2,21_Q3
101111,2021,Q3,Interior,Shuswap Lake General Hospital,Cyst/Ganglion Removal,11,6,8.4,14.1,21_Q3
101112,2021,Q3,Interior,Shuswap Lake General Hospital,D&C and Related Surgery,16,34,3.5,8.4,21_Q3
101113,2021,Q3,Interior,Shuswap Lake General Hospital,Dental Surgery,5,9,3.4,25.5,21_Q3
101114,2021,Q3,Interior,Shuswap Lake General Hospital,Excision Lesion/Tumour,3,6,4.1,14.6,21_Q3
101115,2021,Q3,Interior,Shuswap Lake General Hospital,Fallopian Tube/Ovarian Surgery,3,10,12.0,45.1,21_Q3
101116,2021,Q3,Interior,Shuswap Lake General Hospital,Hand/Wrist Surgery,33,23,7.6,27.1,21_Q3
101117,2021,Q3,Interior,Shuswap Lake General Hospital,Hernia Repair - Abdominal,43,39,10.4,20.2,21_Q3
101118,2021,Q3,Interior,Shuswap Lake General Hospital,Knee - Meniscectomy,17,31,5.3,43.7,21_Q3
101119,2021,Q3,Interior,Shuswap Lake General Hospital,Laparoscopy,3,8,2.8,14.9,21_Q3
101120,2021,Q3,Interior,Shuswap Lake General Hospital,Male Reproductive Surgery,26,23,7.9,44.0,21_Q3
101121,2021,Q3,Interior,Shuswap Lake General Hospital,Mastectomy,3,8,3.4,6.1,21_Q3
101122,2021,Q3,Interior,Shuswap Lake General Hospital,Other Joint Reconstruction,17,13,6.7,16.0,21_Q3
101123,2021,Q3,Interior,Shuswap Lake General Hospital,Other Orthopaedic Surgery,44,27,6.9,15.3,21_Q3
101124,2021,Q3,Interior,Shuswap Lake General Hospital,Other Urology Surgery,10,14,22.1,38.6,21_Q3
101125,2021,Q3,Interior,Shuswap Lake General Hospital,Rectal Surgery,3,8,5.0,9.8,21_Q3
101126,2021,Q3,Interior,Shuswap Lake General Hospital,Skin Tumour Removal,44,41,5.6,18.1,21_Q3
101127,2021,Q3,Interior,Shuswap Lake General Hospital,Uterine Surgery,3,17,5.6,17.9,21_Q3
101128,2021,Q3,Interior,Shuswap Lake General Hospital,Vaginal Repair,3,5,5.9,25.7,21_Q3
101130,2021,Q3,Interior,Summerland Memorial Health Centre,Cataract Surgery,222,404,5.1,8.4,21_Q3
101131,2021,Q3,Interior,Summerland Memorial Health Centre,Dental Surgery,280,148,10.9,34.3,21_Q3
